submission_id,LoadT_main,LoadT_submit,age,author,browser,chain,comments,deadend,description,endTime,experiment_id,generation,languages,os,reproduction,startDate,startTime,story_text,story_title,student_id,timeSpent,trial_number,trial_type
70,851,922,19,EK,Chrome,T9rW6dMkebpykX60,,true,IteratedNarrationDemoPilot,1526994713414,IteratedNarrationDemo,6,German,Windows,In January 2018 a 80 year old woman tried to go from the USA to London by slipping through airport gates. She was caught eventually.,Tue May 22 2018 15:04:37 GMT+0200 (Mitteleuropäische Sommerzeit),1526994277931,"In January 2018 an 80 year old woman will try to get from the usa to london by slipping through airport gates, she will get caught eventually",flight,974155,7.25805,2,reproductionDemo
70,1019,922,19,EK,Chrome,CmCWT6nZKQ4BPSq7,,false,IteratedNarrationDemoPilot,1526994713414,IteratedNarrationDemo,2,German,Windows,"A couple has 50 bee hives. Two cildren, 12 and 13 years old, were arrested for destroying the bee hives. They face up to 10 years of prison.",Tue May 22 2018 15:04:37 GMT+0200 (Mitteleuropäische Sommerzeit),1526994277931,"couple from Iowah, with 50 bee hives.\nOne day the hieves where distroyed.\nTow kids where arrested one week later, 12 and 13 years old.\ncharges where burglary, destruction of propertie\nbecause they are underage they could face 10 years in prison and fiens up to 10.000 dollar",bees,974155,7.25805,3,reproductionDemo
69,660,714,20,EK,Safari,5PvSVOdmzbtPghnM,,true,IteratedNarrationDemoPilot,1526994688698,IteratedNarrationDemo,4,german,Mac,Two men from edugak walked near a river when five warriors from a town nearby came by. They asked one of the men to fight with them. Many people died but the man from edugak returned uninjured. He reported feeling sick and the other people looked like ghosts to him. The next day he died and something black came out of his mouth.,Tue May 22 2018 15:00:47 GMT+0200 (CEST),1526994047514,"Two men from edugak (?) walked near a river, when 5 warriors from a town nearby came by. They persuaded one of the men to come and fight with them. Many people died, but the man from edugak (?) came back uninjured. He reported not feeling sick, but behaved strangely and said the other men looked like ghosts to him. The next day, he died and something black came out of his mouth.",bartlett,974838,10.6864,1,reproductionDemo
69,701,714,20,EK,Safari,T9rW6dMkebpykX60,,false,IteratedNarrationDemoPilot,1526994688698,IteratedNarrationDemo,6,german,Mac,"In january 2018, an 80 year old woman will try to get from the use to london by slipping through airport gates, she will get caught eventually.",Tue May 22 2018 15:00:47 GMT+0200 (CEST),1526994047514,"In January 2018 an 80 year old woman will try to get from the usa to london by slipping through airport gates, she will get caught eventually",flight,974838,10.6864,2,reproductionDemo
69,778,714,20,EK,Safari,S6FiYqgxmuEkQ4vY,,false,IteratedNarrationDemoPilot,1526994688698,IteratedNarrationDemo,1,german,Mac,"In late december 2017, a couple from Iowah checked on their beehives, when they discovered they had been distracted. The hives were turned over, the equipment was thrown out of the shed and something else. Half a million bees had died and it was a material damage of 60,000 Dollars. \n3 weeks later two boys (12 and 13 years old) got arrested because they did the damage. They were accused of criminal mischief, something with being mean to animals and some third thing. They got a money fee to pay and 10 years in prison even though they were just minors ",Tue May 22 2018 15:00:47 GMT+0200 (CEST),1526994047514,"In late December 2017, a couple in Iowa checked on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart, the equipment had been thrown out of the shed and smashed. This destruction caused the death of half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) were arrested who are allegedly responsible for the damage. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they'll be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted.",bees,974838,10.6864,3,reproductionDemo
68,736,823,22,EK,Safari,5PvSVOdmzbtPghnM,,false,IteratedNarrationDemoPilot,1526994362302,IteratedNarrationDemo,4,German,iPhone/iPod,"Two men from edugak walked near a river, when they met 5 soldiers. The soldiers persuaded one of the two to fight with them. Many people were killed but the man from esugak came back I uninjured. He reported feeling well but also that he saw the other men as ghosts. The next day he died and something black came out of his mouth ",Tue May 22 2018 14:57:00 GMT+0200 (CEST),1526993820341,"Two men from edugak (?) walked near a river, when 5 warriors from a town nearby came by. They persuaded one of the men to come and fight with them. Many people died, but the man from edugak (?) came back uninjured. He reported not feeling sick, but behaved strangely and said the other men looked like ghosts to him. The next day, he died and something black came out of his mouth.",bartlett,967984,9.032683333333333,1,reproductionDemo
68,1112,823,22,EK,Safari,QDPZfpV5QqWAEDme,,false,IteratedNarrationDemoPilot,1526994362302,IteratedNarrationDemo,3,German,iPhone/iPod,A 66 year old woman snuck into a flight from Chicago to London without a ticket or passport on 18th January 2017. She snuck into the airport the day before and tried to get into a flight to Connecticut but couldn’t get in. After she was caught she was being sent back to the US and punished,Tue May 22 2018 14:57:00 GMT+0200 (CEST),1526993820341,"A 66 year old woman took a flight from Chicago to London on January 18th, 2017 without a ticket and a passport. She snuck into the Chicago airport the day before and tried to sneak onto a flight to Connecticut but was not able to. After arriving in London and being caught, she was sent back to the US where she was punished",flight,967984,9.032683333333333,2,reproductionDemo
68,764,823,22,EK,Safari,sB0AcJDILazWCdZC,,true,IteratedNarrationDemoPilot,1526994362302,IteratedNarrationDemo,7,German,iPhone/iPod,Accidentally clicked ready before I read the story.,Tue May 22 2018 14:57:00 GMT+0200 (CEST),1526993820341,"a person clicked on the button too fast, because he reacted too quickly\n",bees,967984,9.032683333333333,3,reproductionDemo
67,776,761,21,EK,Firefox,Mcph9OnQjLdMoM4Y,,true,IteratedNarrationDemoPilot,1526992429438,IteratedNarrationDemo,7,german,Windows,In 2017 a couples beehive broke. The result was a damage of 60.000$ and 500.000 bees died. Two teenagers the age 12 and 13 were punished with a charge of 12.000$ and 8 years in prison.,Tue May 22 2018 14:14:27 GMT+0200,1526991267091,"In 2017 a couples beehive was broken. This resulted in a damage of 60.000 dollars and 500.000 bees died. Two teenagers of 12 and 13 years were at fault.They had to pay 10.000 dollars and spend 8 years in prison.\n",bees,974559,19.37245,1,reproductionDemo
67,1081,761,21,EK,Firefox,rMeKBwtxWpLqt6cg,,false,IteratedNarrationDemoPilot,1526992429438,IteratedNarrationDemo,5,german,Windows,"There is a war and people are at the coast. A canon comes and takes a man to war. He gets shot. He is still alive, but will die soon. He dies at the end.",Tue May 22 2018 14:14:27 GMT+0200,1526991267091,"There is a war and people are at the coast. A canoe comes and take a man to war. He is shot but still lives, but will die soon. He dies in the end.",bartlett,974559,19.37245,2,reproductionDemo
67,1064,761,21,EK,Firefox,vgYYyzuyiXrkQL8P,,false,IteratedNarrationDemoPilot,1526992429438,IteratedNarrationDemo,2,german,Windows,On January 15th 2018 a 66 years old woman flew from Chicago to London without a ticket and a passport. A day ealier she snooked by two officers by hiding her face with her hair at the airport in Chicago. But she got caught when she was trying to get to Cunneticut and had to spend the night at the airport. She managed to get on a shuttel bus and at the end get to the Heathrow Airport in London. But was caught again and send back to the US. Now she is accused of,Tue May 22 2018 14:14:27 GMT+0200,1526991267091,"On January 15th 2018 a 66 year-old woman took a flight from Chicago to London without a ticket or passport. She entered Chicago'O Hara International Airport on January 14th and snook past two Transportation Administration officers by hiding her face with her hair. After being screened, she tried to book a flight to Conneticut but failed. When she tried to sneak past the security guard, she was detected and told to sit down. She spent the night at the airport and hopped on a shuttle bus, although you need a passport and plane ticket to enter one, the next day. She entered a flight to Heathrow Airport(London) and was captured by British officers. She returned to the USA on January 18th and is now facing accusation of theft and other things.",flight,974559,19.37245,3,reproductionDemo
66,1509,1515,21,EK,Chrome,5yIoR4WJdN7mvuRH,,false,IteratedNarrationDemoPilot,1526989789032,IteratedNarrationDemo,2,German,Windows,"In late December, a bee-keeping couple in Iowa reported that someone broke into their property and broke several things causing them to loose 60,000$ and all of their bees. A week later, two boys (13 and 14) were accused of that crime and sentenced to 10 years and paying 10,000$ each",Tue May 22 2018 13:43:05 GMT+0200 (Mitteleuropäische Sommerzeit),1526989385120,"In late December 2017, a couple in Iowa noticed a damage at their beehives. The beehives were overturned and the equipment smashed and destroyed. Half a million bees died and the costs of the equipment were about 60000$. Three weeks later two boys (13 and 14 years old) were blamed for the crime. They get arrested for 10 years and have to pay 10000$ for killing millions of bees and the damage on the equipment.",bees,970082,6.731866666666667,1,reproductionDemo
